"File Path: C:\Users\polpo\Desktop\EXPORT\Test Run 12\DAQ- Axial Force; … - (Timed).csv   "
"Test: Amortyzatory_1"
"Test Run: Test Run 12"
"Date: 16.03.2026 11:38:00"
""
""
"Axial Force ";"Axial Displacement ";"Running Time "
"kN";"mm";"sec"
"-0,111640197753906";"-0,0337289275194053";"0,015625"
"-0,151799270629883";"-0,134166664793156";"0,115234375"
"-0,146929809570313";"-0,234860330238007";"0,21484375"
"-0,147714828491211";"-0,33453232026659";"0,314453125"
"-0,155770233154297";"-0,434023851994425";"0,4140625"
"-0,156901214599609";"-0,535426253918558";"0,513671875"
"-0,152842147827148";"-0,634079915471375";"0,61328125"
"-0,152904998779297";"-0,733842491172254";"0,712890625"
"-0,155542083740234";"-0,83442684262991";"0,8125"
"-0,15374006652832";"-0,931225484237075";"0,912109375"
"-0,153990325927734";"-1,03341322392225";"1,01171875"
"-0,154111343383789";"-1,13170524127781";"1,111328125"
"-0,155293548583984";"-1,23123731464148";"1,2109375"
"-0,154887634277344";"-1,3302800944075";"1,310546875"
"-0,15451838684082";"-1,43044092692435";"1,41015625"
"-0,151902984619141";"-1,52920465916395";"1,509765625"
"-0,153917419433594";"-1,62748107686639";"1,609375"
"-0,152715454101563";"-1,72894133720547";"1,708984375"
"-0,155742813110352";"-1,8280481453985";"1,80859375"
"-0,15329736328125";"-1,92851771134883";"1,908203125"
"-0,154569610595703";"-2,02759448438883";"2,0078125"
"-0,156974533081055";"-2,12797615677118";"2,107421875"
"-0,154537124633789";"-2,22659553401172";"2,20703125"
"-0,153470001220703";"-2,32657161541283";"2,306640625"
"-0,154262283325195";"-2,42561148479581";"2,40625"
"-0,153564758300781";"-2,52547161653638";"2,505859375"
"-0,152942077636719";"-2,62497714720666";"2,60546875"
"-0,155311264038086";"-2,72463238798082";"2,705078125"
"-0,155423248291016";"-2,82678636722267";"2,8046875"
"-0,154426727294922";"-2,92467162944376";"2,904296875"
"-0,154796005249023";"-3,0244723893702";"3,00390625"
"-0,155031478881836";"-3,12375114299357";"3,103515625"
"-0,153918258666992";"-3,22374049574137";"3,203125"
"-0,153322784423828";"-3,32281761802733";"3,302734375"
"-0,155856735229492";"-3,42297973111272";"3,40234375"
"-0,156108749389648";"-3,52146057412028";"3,501953125"
"-0,154143035888672";"-3,62239265814424";"3,6015625"
"-0,155623001098633";"-3,72084765695035";"3,701171875"
"-0,153389266967773";"-3,82092967629433";"3,80078125"
"-0,155432266235352";"-3,92134580761194";"3,900390625"
"-0,157052307128906";"-4,02042455971241";"4"
"-0,155832611083984";"-4,12065023556352";"4,099609375"
"-0,155414764404297";"-4,22004843130708";"4,19921875"
"-0,156114349365234";"-4,31984616443515";"4,298828125"
"-0,155471817016602";"-4,41888580098748";"4,3984375"
"-0,155936050415039";"-4,51854430139065";"4,498046875"
"-0,157596237182617";"-4,61912993341684";"4,59765625"
"-0,158372421264648";"-4,71768714487553";"4,697265625"
"-0,157214569091797";"-4,81789093464613";"4,796875"
"-0,155038543701172";"-4,91756573319435";"4,896484375"
"-0,156670501708984";"-5,01605728641152";"4,99609375"
"-0,158179611206055";"-5,11577120050788";"5,095703125"
"-0,156394943237305";"-5,21474750712514";"5,1953125"
"-0,157545913696289";"-5,31608099117875";"5,294921875"
"-0,156738616943359";"-5,41508523747325";"5,39453125"
"-0,15805583190918";"-5,51466224715114";"5,494140625"
"-0,15739533996582";"-5,61530608683825";"5,59375"
"-0,157554046630859";"-5,71432756260037";"5,693359375"
"-0,159170989990234";"-5,815165117383";"5,79296875"
"-0,157711364746094";"-5,91402314603329";"5,892578125"
"-0,158455902099609";"-6,01372821256518";"5,9921875"
"-0,158036682128906";"-6,11378066241741";"6,091796875"
"-0,157897369384766";"-6,21350342407823";"6,19140625"
"-0,158558868408203";"-6,31272653117776";"6,291015625"
"-0,157281951904297";"-6,41301972791553";"6,390625"
"-0,155591201782227";"-6,51184422895312";"6,490234375"
"-0,157469924926758";"-6,61205733194947";"6,58984375"
"-0,15798600769043";"-6,71099964529276";"6,689453125"
"-0,158244384765625";"-6,80902786552906";"6,7890625"
"-0,157154220581055";"-6,9097550585866";"6,888671875"
"-0,158743835449219";"-7,00985733419657";"6,98828125"
"-0,161410842895508";"-7,1095023304224";"7,087890625"
