"File Path: C:\Users\polpo\Desktop\EXPORT\Test Run 23\DAQ- Axial Force; … - (Timed).csv   "
"Test: Amortyzatory_1"
"Test Run: Test Run 23"
"Date: 16.03.2026 12:10:03"
""
""
"Axial Force ";"Axial Displacement ";"Running Time "
"kN";"mm";"sec"
"-0,0823628158569336";"-0,022225416614674";"0,0068359375"
"-0,160666763305664";"-0,120667886221781";"0,1064453125"
"-0,212387832641602";"-0,219737325096503";"0,2060546875"
"-0,23686653137207";"-0,317492493195459";"0,3056640625"
"-0,238723739624023";"-0,417401955928653";"0,4052734375"
"-0,23306266784668";"-0,516153464559466";"0,5048828125"
"-0,229105072021484";"-0,615717843174934";"0,6044921875"
"-0,227422805786133";"-0,715825881343335";"0,7041015625"
"-0,228134750366211";"-0,815220351796597";"0,8037109375"
"-0,228494842529297";"-0,916960940230638";"0,9033203125"
"-0,222652389526367";"-1,01662741508335";"1,0029296875"
"-0,230361953735352";"-1,11644610296935";"1,1025390625"
"-0,225864807128906";"-1,21421599760652";"1,2021484375"
"-0,226526275634766";"-1,31588673684746";"1,3017578125"
"-0,224330184936523";"-1,41398445703089";"1,4013671875"
"-0,221746505737305";"-1,51371629908681";"1,5009765625"
"-0,221428283691406";"-1,61192542873323";"1,6005859375"
"-0,227024719238281";"-1,713796867989";"1,7001953125"
"-0,222367141723633";"-1,81391509249806";"1,7998046875"
"-0,224423400878906";"-1,91365019418299";"1,8994140625"
"-0,224355178833008";"-2,01250496320426";"1,9990234375"
"-0,223054824829102";"-2,11284984834492";"2,0986328125"
"-0,221286499023437";"-2,2117318585515";"2,1982421875"
"-0,224666091918945";"-2,31246324256063";"2,2978515625"
"-0,224314315795898";"-2,41177855059505";"2,3974609375"
"-0,220861190795898";"-2,50941165722907";"2,4970703125"
"-0,222267974853516";"-2,61069973930717";"2,5966796875"
"-0,224205642700195";"-2,71031423471868";"2,6962890625"
"-0,220307022094727";"-2,8088812250644";"2,7958984375"
"-0,22029704284668";"-2,9096573125571";"2,8955078125"
"-0,222744995117188";"-3,00971465185285";"2,9951171875"
"-0,223602066040039";"-3,10767674818635";"3,0947265625"
"-0,224665008544922";"-3,20969871245325";"3,1943359375"
"-0,223351333618164";"-3,30833625048399";"3,2939453125"
"-0,227120681762695";"-3,40784690342844";"3,3935546875"
"-0,226652526855469";"-3,50789888761938";"3,4931640625"
"-0,223761734008789";"-3,60687985084951";"3,5927734375"
"-0,226426773071289";"-3,7076841108501";"3,6923828125"
"-0,22217658996582";"-3,80642060190439";"3,7919921875"
"-0,223781326293945";"-3,90546419657767";"3,8916015625"
"-0,226102600097656";"-4,00630477815866";"3,9912109375"
"-0,221374725341797";"-4,10450948402286";"4,0908203125"
"-0,222602249145508";"-4,20522643253207";"4,1904296875"
"-0,222408111572266";"-4,30547073483467";"4,2900390625"
"-0,221867324829102";"-4,40458068624139";"4,3896484375"
"-0,225149673461914";"-4,5027332380414";"4,4892578125"
"-0,227382537841797";"-4,60367556661367";"4,5888671875"
"-0,225179504394531";"-4,70362836495042";"4,6884765625"
"-0,221998413085938";"-4,80181444436312";"4,7880859375"
"-0,224796661376953";"-4,90314513444901";"4,8876953125"
"-0,228209625244141";"-5,00283995643258";"4,9873046875"
"-0,221744842529297";"-5,10028935968876";"5,0869140625"
"-0,222448715209961";"-5,20077813416719";"5,1865234375"
"-0,223298873901367";"-5,29999891296029";"5,2861328125"
"-0,223256103515625";"-5,4008443839848";"5,3857421875"
"-0,224753784179687";"-5,50023047253489";"5,4853515625"
"-0,224054397583008";"-5,60083892196417";"5,5849609375"
"-0,225529388427734";"-5,69932721555233";"5,6845703125"
"-0,22824040222168";"-5,80094754695892";"5,7841796875"
"-0,224207992553711";"-5,89879602193832";"5,8837890625"
"-0,225883636474609";"-6,00062543526292";"5,9833984375"
"-0,225636352539063";"-6,09776796773076";"6,0830078125"
"-0,22510693359375";"-6,19819015264511";"6,1826171875"
"-0,227365036010742";"-6,29959255456924";"6,2822265625"
"-0,226037658691406";"-6,39710668474436";"6,3818359375"
"-0,224510299682617";"-6,49673957377672";"6,4814453125"
"-0,222163482666016";"-6,59603904932737";"6,5810546875"
"-0,22551139831543";"-6,69559184461832";"6,6806640625"
"-0,225330047607422";"-6,79698307067156";"6,7802734375"
"-0,22756787109375";"-6,89527997747064";"6,8798828125"
"-0,227996841430664";"-6,9965198636055";"6,9794921875"
"-0,22784294128418";"-7,09431106224656";"7,0791015625"
"-0,225381530761719";"-7,1929027326405";"7,1787109375"
"-0,229171279907227";"-7,29338545352221";"7,2783203125"
"-0,229036117553711";"-7,3928558267653";"7,3779296875"
"-0,23293489074707";"-7,49359466135502";"7,4775390625"
"-0,227513748168945";"-7,59326061233878";"7,5771484375"
"-0,229407791137695";"-7,6939114369452";"7,6767578125"
"-0,228534027099609";"-7,79331801459193";"7,7763671875"
"-0,230139633178711";"-7,8920004889369";"7,8759765625"
"-0,225624160766602";"-7,99125246703625";"7,9755859375"
"-0,229939605712891";"-8,09114705771208";"8,0751953125"
"-0,227449554443359";"-8,19121859967709";"8,1748046875"
"-0,227314468383789";"-8,28985683619976";"8,2744140625"
"-0,227633102416992";"-8,3911269903183";"8,3740234375"
"-0,232785919189453";"-8,48945509642363";"8,4736328125"
"-0,226871826171875";"-8,58803745359182";"8,5732421875"
"-0,232982803344727";"-8,68977606296539";"8,6728515625"
"-0,231377716064453";"-8,78910347819328";"8,7724609375"
"-0,230341644287109";"-8,8878907263279";"8,8720703125"
"-0,228035430908203";"-8,98797065019608";"8,9716796875"
"-0,223822509765625";"-9,08696930855513";"9,0712890625"
"-0,228587890625";"-9,1866496950388";"9,1708984375"
"-0,232179672241211";"-9,28658805787563";"9,2705078125"
"-0,232755783081055";"-9,3853110447526";"9,3701171875"
"-0,227975341796875";"-9,48528107255697";"9,4697265625"
"-0,229068603515625";"-9,58505924791098";"9,5693359375"
"-0,230282974243164";"-9,68531426042318";"9,6689453125"
"-0,230832717895508";"-9,78530663996935";"9,7685546875"
"-0,233467910766602";"-9,88585129380226";"9,8681640625"
"-0,226349838256836";"-9,98143758624792";"9,9677734375"
"-0,230420104980469";"-10,0830113515258";"10,0673828125"
"-0,227178726196289";"-10,1828007027507";"10,1669921875"
"-0,23203874206543";"-10,2835055440664";"10,2666015625"
"-0,229226516723633";"-10,3823374956846";"10,3662109375"
"-0,228151062011719";"-10,4812262579799";"10,4658203125"
"-0,230425659179687";"-10,5806617066264";"10,5654296875"
"-0,233262313842773";"-10,681583546102";"10,6650390625"
"-0,232176940917969";"-10,7810078188777";"10,7646484375"
"-0,230096786499023";"-10,8814844861627";"10,8642578125"
"-0,237884429931641";"-10,9810549765825";"10,9638671875"
"-0,234432510375977";"-11,0794808715582";"11,0634765625"
"-0,231664489746094";"-11,18019875139";"11,1630859375"
"-0,23269367980957";"-11,2807499244809";"11,2626953125"
"-0,229975814819336";"-11,3784782588482";"11,3623046875"
"-0,232421691894531";"-11,4787807688117";"11,4619140625"
"-0,23019938659668";"-11,5769021213055";"11,5615234375"
"-0,236307968139648";"-11,6778304800391";"11,6611328125"
"-0,232132766723633";"-11,7771262302995";"11,7607421875"
"-0,232683929443359";"-11,8749998509884";"11,8603515625"
"-0,232672302246094";"-11,9749745354056";"11,9599609375"
"-0,232915451049805";"-12,0742209255695";"12,0595703125"
"-0,236265121459961";"-12,176307849586";"12,1591796875"
"-0,235350067138672";"-12,2739234939218";"12,2587890625"
"-0,238255172729492";"-12,375601567328";"12,3583984375"
"-0,233758453369141";"-12,474344111979";"12,4580078125"
"-0,235810592651367";"-12,5750740990043";"12,5576171875"
"-0,233519912719727";"-12,6737840473652";"12,6572265625"
"-0,231393295288086";"-12,7739300951362";"12,7568359375"
"-0,237242416381836";"-12,8729129210114";"12,8564453125"
"-0,233167572021484";"-12,9717355594039";"12,9560546875"
"-0,23753239440918";"-13,0737153813243";"13,0556640625"
"-0,238532638549805";"-13,1719065830112";"13,1552734375"
"-0,230064849853516";"-13,2709620520473";"13,2548828125"
"-0,235120941162109";"-13,3701572194695";"13,3544921875"
"-0,236276992797852";"-13,4699549525976";"13,4541015625"
"-0,234324722290039";"-13,5703422129154";"13,5537109375"
"-0,232798522949219";"-13,6692309752107";"13,6533203125"
"-0,232478775024414";"-13,7680731713772";"13,7529296875"
"-0,240165084838867";"-13,8705130666494";"13,8525390625"
"-0,238719116210937";"-13,9688290655613";"13,9521484375"
"-0,234285125732422";"-14,068697579205";"14,0517578125"
"-0,234620361328125";"-14,1673246398568";"14,1513671875"
"-0,236730667114258";"-14,2680918797851";"14,2509765625"
"-0,237050109863281";"-14,3673606216908";"14,3505859375"
"-0,235142349243164";"-14,4661199301481";"14,4501953125"
"-0,239969848632813";"-14,5670427009463";"14,5498046875"
"-0,237095123291016";"-14,6654825657606";"14,6494140625"
"-0,236876480102539";"-14,7653324529529";"14,7490234375"
