"File Path: C:\Users\polpo\Desktop\EXPORT\Test Run 19\DAQ- Axial Force; … - (Timed).csv   "
"Test: Amortyzatory_1"
"Test Run: Test Run 19"
"Date: 16.03.2026 11:58:01"
""
""
"Axial Force ";"Axial Displacement ";"Running Time "
"kN";"mm";"sec"
"-0,0536540145874023";"-0,0220106539927656";"0,001953125"
"-0,176182968139648";"-0,120027136290446";"0,1015625"
"-0,227254684448242";"-0,217097971471958";"0,201171875"
"-0,264465301513672";"-0,314626435283571";"0,30078125"
"-0,265076477050781";"-0,414418405853212";"0,400390625"
"-0,262891632080078";"-0,516331580001861";"0,5"
"-0,256827789306641";"-0,616058649029583";"0,599609375"
"-0,255628890991211";"-0,714287511073053";"0,69921875"
"-0,256669036865234";"-0,814703234937042";"0,798828125"
"-0,253786560058594";"-0,913176860194653";"0,8984375"
"-0,25341862487793";"-1,01325486321002";"0,998046875"
"-0,250208801269531";"-1,11267506144941";"1,09765625"
"-0,252169311523438";"-1,21329561807215";"1,197265625"
"-0,253018798828125";"-1,31192640401423";"1,296875"
"-0,252624359130859";"-1,4126735040918";"1,396484375"
"-0,25075862121582";"-1,51176168583333";"1,49609375"
"-0,2527236328125";"-1,61121692508459";"1,595703125"
"-0,250030700683594";"-1,70986633747816";"1,6953125"
"-0,250400848388672";"-1,80961505975574";"1,794921875"
"-0,251680099487305";"-1,91039755009115";"1,89453125"
"-0,248865646362305";"-2,01109610497952";"1,994140625"
"-0,247562591552734";"-2,10977648384869";"2,09375"
"-0,24776318359375";"-2,20857025124133";"2,193359375"
"-0,249772537231445";"-2,30992422439158";"2,29296875"
"-0,254838882446289";"-2,40939762443304";"2,392578125"
"-0,248532165527344";"-2,50803749077022";"2,4921875"
"-0,251466690063477";"-2,60820565745234";"2,591796875"
"-0,246410507202148";"-2,70739896222949";"2,69140625"
"-0,251629821777344";"-2,80735618434846";"2,791015625"
"-0,249430603027344";"-2,90584354661405";"2,890625"
"-0,247266082763672";"-3,00600472837687";"2,990234375"
"-0,247410522460938";"-3,10570443980396";"3,08984375"
"-0,252053863525391";"-3,20539250969887";"3,189453125"
"-0,249424118041992";"-3,3056337852031";"3,2890625"
"-0,247623611450195";"-3,40471253730357";"3,388671875"
"-0,253623489379883";"-3,5050509031862";"3,48828125"
"-0,253325073242188";"-3,60454502515495";"3,587890625"
"-0,253357650756836";"-3,70497303083539";"3,6875"
"-0,250511672973633";"-3,80404642783105";"3,787109375"
"-0,253767395019531";"-3,90443578362465";"3,88671875"
"-0,246091720581055";"-4,00238903239369";"3,986328125"
"-0,253188705444336";"-4,10292530432343";"4,0859375"
"-0,250190551757813";"-4,2024995200336";"4,185546875"
"-0,253276733398437";"-4,30248258635402";"4,28515625"
"-0,250887924194336";"-4,40231245011091";"4,384765625"
"-0,251208633422852";"-4,50229970738292";"4,484375"
"-0,250466827392578";"-4,60064876824617";"4,583984375"
"-0,250161407470703";"-4,6998062171042";"4,68359375"
"-0,24843571472168";"-4,80043841525912";"4,783203125"
"-0,252192947387695";"-4,89900121465325";"4,8828125"
"-0,250346725463867";"-4,99875238165259";"4,982421875"
"-0,250172378540039";"-5,0986991263926";"5,08203125"
"-0,24918293762207";"-5,19812107086182";"5,181640625"
"-0,250125946044922";"-5,29716862365603";"5,28125"
"-0,253088150024414";"-5,39793400093913";"5,380859375"
"-0,254213088989258";"-5,49791194498539";"5,48046875"
"-0,245602966308594";"-5,59780187904835";"5,580078125"
"-0,250576080322266";"-5,69880846887827";"5,6796875"
"-0,251141754150391";"-5,79686788842082";"5,779296875"
"-0,248790435791016";"-5,89714525267482";"5,87890625"
"-0,253004791259766";"-5,99764660000801";"5,978515625"
"-0,249625137329102";"-6,09417445957661";"6,078125"
"-0,256814300537109";"-6,19604159146547";"6,177734375"
"-0,255417617797852";"-6,29567680880427";"6,27734375"
"-0,250269561767578";"-6,39385310932994";"6,376953125"
"-0,250436126708984";"-6,49294350296259";"6,4765625"
"-0,249412048339844";"-6,59311190247536";"6,576171875"
"-0,254693420410156";"-6,69366214424372";"6,67578125"
"-0,255061508178711";"-6,79328804835677";"6,775390625"
"-0,254756301879883";"-6,89301313832402";"6,875"
"-0,248836563110352";"-6,99088396504521";"6,974609375"
"-0,252656158447266";"-7,09067238494754";"7,07421875"
"-0,249630569458008";"-7,19025218859315";"7,173828125"
"-0,251751007080078";"-7,28993955999613";"7,2734375"
"-0,254624694824219";"-7,39089073613286";"7,373046875"
"-0,252824996948242";"-7,48955085873604";"7,47265625"
"-0,254380615234375";"-7,59035861119628";"7,572265625"
"-0,252980178833008";"-7,68899265676737";"7,671875"
"-0,253526092529297";"-7,78893753886223";"7,771484375"
"-0,256433532714844";"-7,88872502744198";"7,87109375"
"-0,256935150146484";"-7,9884510487318";"7,970703125"
"-0,250006561279297";"-8,08745715767145";"8,0703125"
"-0,255948364257813";"-8,18826351314783";"8,169921875"
"-0,251807510375977";"-8,28789453953505";"8,26953125"
"-0,255915557861328";"-8,38776864111423";"8,369140625"
"-0,256255981445313";"-8,4860660135746";"8,46875"
"-0,256706268310547";"-8,58703535050154";"8,568359375"
"-0,25722119140625";"-8,68596322834492";"8,66796875"
"-0,255785461425781";"-8,78552626818419";"8,767578125"
"-0,256850250244141";"-8,8845482096076";"8,8671875"
"-0,259486785888672";"-8,98492801934481";"8,966796875"
"-0,252829574584961";"-9,08349175006151";"9,06640625"
"-0,253189529418945";"-9,1831162571907";"9,166015625"
"-0,25589990234375";"-9,28342156112194";"9,265625"
"-0,255348556518555";"-9,38258413225412";"9,365234375"
"-0,256629302978516";"-9,48222260922194";"9,46484375"
"-0,254708999633789";"-9,5812538638711";"9,564453125"
"-0,256467956542969";"-9,68159642070532";"9,6640625"
"-0,257260772705078";"-9,78124141693115";"9,763671875"
"-0,260597045898438";"-9,88166034221649";"9,86328125"
"-0,258901977539063";"-9,98121593147516";"9,962890625"
"-0,254235321044922";"-10,08081715554";"10,0625"
"-0,260409759521484";"-10,18160674721";"10,162109375"
"-0,252108093261719";"-10,278832167387";"10,26171875"
"-0,257669281005859";"-10,3799877688289";"10,361328125"
"-0,258688415527344";"-10,4787340387702";"10,4609375"
"-0,257191741943359";"-10,5798356235027";"10,560546875"
"-0,264108001708984";"-10,679055005312";"10,66015625"
"-0,261602233886719";"-10,77866461128";"10,759765625"
"-0,256592803955078";"-10,8774043619633";"10,859375"
"-0,256738128662109";"-10,977815836668";"10,958984375"
"-0,257931518554687";"-11,0780261456966";"11,05859375"
"-0,258745269775391";"-11,1774457618594";"11,158203125"
"-0,258247497558594";"-11,2760188058019";"11,2578125"
"-0,258076354980469";"-11,3757215440273";"11,357421875"
"-0,262507720947266";"-11,4755565300584";"11,45703125"
"-0,266631195068359";"-11,5776499733329";"11,556640625"
"-0,262051483154297";"-11,6752246394753";"11,65625"
"-0,261778106689453";"-11,7738367989659";"11,755859375"
"-0,260502807617188";"-11,8748089298606";"11,85546875"
"-0,261002807617188";"-11,9737796485424";"11,955078125"
"-0,261237945556641";"-12,0738176628947";"12,0546875"
"-0,2571904296875";"-12,1709369122982";"12,154296875"
"-0,262262145996094";"-12,2716752812266";"12,25390625"
"-0,260229339599609";"-12,3727032914758";"12,353515625"
"-0,266235504150391";"-12,4719850718975";"12,453125"
"-0,257392150878906";"-12,5721646472812";"12,552734375"
"-0,262750610351562";"-12,67244014889";"12,65234375"
"-0,264609497070313";"-12,7714732661843";"12,751953125"
"-0,265894592285156";"-12,8714386373758";"12,8515625"
"-0,262485321044922";"-12,970732524991";"12,951171875"
"-0,257937255859375";"-13,0694825202227";"13,05078125"
"-0,265366973876953";"-13,1714669987559";"13,150390625"
"-0,268516326904297";"-13,2706221193075";"13,25"
"-0,262460052490234";"-13,3687220513821";"13,349609375"
"-0,265613006591797";"-13,4680457413197";"13,44921875"
"-0,265244354248047";"-13,5679887607694";"13,548828125"
"-0,265624176025391";"-13,6689599603415";"13,6484375"
"-0,267016357421875";"-13,7688126415014";"13,748046875"
"-0,26419189453125";"-13,8668222352862";"13,84765625"
"-0,269116638183594";"-13,9668975025415";"13,947265625"
"-0,263636047363281";"-14,0660693868995";"14,046875"
"-0,264190460205078";"-14,1651714220643";"14,146484375"
"-0,269890472412109";"-14,264808036387";"14,24609375"
"-0,264264007568359";"-14,3648507073522";"14,345703125"
"-0,26535498046875";"-14,4654978066683";"14,4453125"
"-0,267311676025391";"-14,5637849345803";"14,544921875"
"-0,268613220214844";"-14,6642774343491";"14,64453125"
"-0,266471710205078";"-14,7629324346781";"14,744140625"
"-0,269494293212891";"-14,8633597418666";"14,84375"
"-0,269384796142578";"-14,9629740044475";"14,943359375"
"-0,271808563232422";"-15,0631004944444";"15,04296875"
"-0,267947509765625";"-15,1617517694831";"15,142578125"
"-0,275317504882812";"-15,2627164497972";"15,2421875"
"-0,270168823242187";"-15,361369587481";"15,341796875"
"-0,269431427001953";"-15,4603300616145";"15,44140625"
"-0,270007934570313";"-15,5596565455198";"15,541015625"
"-0,272340850830078";"-15,6609304249287";"15,640625"
"-0,265970581054688";"-15,7579835504293";"15,740234375"
"-0,271650024414062";"-15,8593095839024";"15,83984375"
"-0,273163513183594";"-15,9579869359732";"15,939453125"
"-0,265986114501953";"-16,0579551011324";"16,0390625"
"-0,267649078369141";"-16,1572620272636";"16,138671875"
"-0,268648773193359";"-16,25738106668";"16,23828125"
"-0,267887084960937";"-16,3568574935198";"16,337890625"
"-0,269324401855469";"-16,4569281041622";"16,4375"
"-0,277292297363281";"-16,5580231696367";"16,537109375"
"-0,272457763671875";"-16,6553482413292";"16,63671875"
"-0,270978912353516";"-16,7543720453978";"16,736328125"
"-0,274686553955078";"-16,8559662997723";"16,8359375"
"-0,268382965087891";"-16,9539675116539";"16,935546875"
"-0,272351165771484";"-17,0565601438284";"17,03515625"
"-0,2708203125";"-17,1539727598429";"17,134765625"
"-0,273047637939453";"-17,2528214752674";"17,234375"
"-0,275936401367188";"-17,3536315560341";"17,333984375"
"-0,272552886962891";"-17,4542553722858";"17,43359375"
"-0,271746276855469";"-17,5528954714537";"17,533203125"
"-0,27558642578125";"-17,6533218473196";"17,6328125"
"-0,272337829589844";"-17,7521705627441";"17,732421875"
"-0,272770751953125";"-17,8531259298325";"17,83203125"
"-0,275829467773438";"-17,9516244679689";"17,931640625"
"-0,276051208496094";"-18,0526003241539";"18,03125"
"-0,269173431396484";"-18,1489661335945";"18,130859375"
"-0,278703063964844";"-18,250223249197";"18,23046875"
