"File Path: C:\Users\polpo\Desktop\EXPORT\Test Run 10\DAQ- Axial Force; … - (Timed).csv   "
"Test: Amortyzatory_1"
"Test Run: Test Run 10"
"Date: 16.03.2026 11:32:25"
""
""
"Axial Force ";"Axial Displacement ";"Running Time "
"kN";"mm";"sec"
"-0,00629186630249023";"-0,000329092131323705";"0"
"-0,228103454589844";"-0,0799769186414778";"0,06640625"
"-0,24392854309082";"-0,180056842509657";"0,166015625"
"-0,212959777832031";"-0,281291780993342";"0,265625"
"-0,210419097900391";"-0,379516335669905";"0,365234375"
"-0,214834014892578";"-0,479524169350043";"0,46484375"
"-0,213380630493164";"-0,579497602302581";"0,564453125"
"-0,214079650878906";"-0,679355289321393";"0,6640625"
"-0,211185348510742";"-0,778419314883649";"0,763671875"
"-0,214469757080078";"-0,878780498169363";"0,86328125"
"-0,210669021606445";"-0,978159252554178";"0,962890625"
"-0,213234375";"-1,07857678085566";"1,0625"
"-0,211375381469727";"-1,17674667853862";"1,162109375"
"-0,211911605834961";"-1,2769578024745";"1,26171875"
"-0,211178466796875";"-1,37653027195483";"1,361328125"
"-0,211695709228516";"-1,47606781683862";"1,4609375"
"-0,213006164550781";"-1,57609325833619";"1,560546875"
"-0,212034942626953";"-1,67463067919016";"1,66015625"
"-0,210341354370117";"-1,77436601370573";"1,759765625"
"-0,209986557006836";"-1,87472836114466";"1,859375"
"-0,210139404296875";"-1,9757782574743";"1,958984375"
"-0,207514007568359";"-2,07361672073603";"2,05859375"
"-0,210805786132813";"-2,17371969483793";"2,158203125"
"-0,211073593139648";"-2,27321218699217";"2,2578125"
"-0,209225601196289";"-2,37303506582975";"2,357421875"
"-0,211007125854492";"-2,47315946035087";"2,45703125"
"-0,20968278503418";"-2,57256650365889";"2,556640625"
"-0,211683044433594";"-2,67154932953417";"2,65625"
"-0,208338897705078";"-2,77087860740721";"2,755859375"
"-0,210060455322266";"-2,87114246748388";"2,85546875"
"-0,208087097167969";"-2,96929059550166";"2,955078125"
"-0,209090545654297";"-3,07031767442822";"3,0546875"
"-0,209059326171875";"-3,16973868757486";"3,154296875"
"-0,20865153503418";"-3,26911895535886";"3,25390625"
"-0,208898880004883";"-3,36905149742961";"3,353515625"
"-0,20850944519043";"-3,46886413171887";"3,453125"
"-0,209413208007813";"-3,56830679811537";"3,552734375"
"-0,210211898803711";"-3,66865750402212";"3,65234375"
"-0,211047958374023";"-3,76954092644155";"3,751953125"
"-0,209432159423828";"-3,86687973514199";"3,8515625"
"-0,209742736816406";"-3,9667310193181";"3,951171875"
"-0,207014587402344";"-4,06626611948013";"4,05078125"
"-0,209036651611328";"-4,16530529037118";"4,150390625"
"-0,209615188598633";"-4,26671653985977";"4,25"
"-0,210211776733398";"-4,3644430115819";"4,349609375"
"-0,208678527832031";"-4,46539791300893";"4,44921875"
"-0,209402923583984";"-4,56323614344001";"4,548828125"
"-0,208444702148437";"-4,66417986899614";"4,6484375"
"-0,208110168457031";"-4,76312218233943";"4,748046875"
"-0,210708511352539";"-4,86373621970415";"4,84765625"
"-0,206153747558594";"-4,96210670098662";"4,947265625"
"-0,208310165405273";"-5,06251910701394";"5,046875"
"-0,209016036987305";"-5,16232755035162";"5,146484375"
"-0,208616012573242";"-5,26109617203474";"5,24609375"
"-0,209832824707031";"-5,3610522300005";"5,345703125"
"-0,210427154541016";"-5,46132726594806";"5,4453125"
"-0,208773742675781";"-5,56159345433116";"5,544921875"
"-0,208990676879883";"-5,66020654514432";"5,64453125"
"-0,209514602661133";"-5,75972208753228";"5,744140625"
"-0,209637268066406";"-5,85957244038582";"5,84375"
"-0,208715530395508";"-5,95807330682874";"5,943359375"
"-0,210816070556641";"-6,05996185913682";"6,04296875"
"-0,210491073608398";"-6,15813070908189";"6,142578125"
"-0,210203659057617";"-6,25738548114896";"6,2421875"
"-0,209185516357422";"-6,35762698948383";"6,341796875"
"-0,211737182617187";"-6,45755790174007";"6,44140625"
"-0,210768569946289";"-6,55703339725733";"6,541015625"
"-0,212402633666992";"-6,65735360234976";"6,640625"
"-0,212930618286133";"-6,75625260919333";"6,740234375"
"-0,212671447753906";"-6,85660168528557";"6,83984375"
"-0,213777893066406";"-6,9563239812851";"6,939453125"
"-0,211222198486328";"-7,05589959397912";"7,0390625"
"-0,213207183837891";"-7,15538347139955";"7,138671875"
"-0,214296417236328";"-7,25508760660887";"7,23828125"
"-0,213612075805664";"-7,35576637089252";"7,337890625"
"-0,213415084838867";"-7,45518365874887";"7,4375"
"-0,214398559570313";"-7,5558964163065";"7,537109375"
