"File Path: C:\Users\polpo\Desktop\EXPORT\Test Run 26\DAQ- Axial Force; … - (Timed).csv   "
"Test: Amortyzatory_1"
"Test Run: Test Run 26"
"Date: 16.03.2026 12:23:07"
""
""
"Axial Force ";"Axial Displacement ";"Running Time "
"kN";"mm";"sec"
"-0,12709659576416";"-0,0554227844986599";"0,0380859375"
"-0,17231103515625";"-0,155981964780949";"0,1376953125"
"-0,226429260253906";"-0,251618184847757";"0,2373046875"
"-0,237777709960938";"-0,352485047187656";"0,3369140625"
"-0,23383024597168";"-0,453635468147695";"0,4365234375"
"-0,224252166748047";"-0,55217812769115";"0,5361328125"
"-0,222618103027344";"-0,652289134450257";"0,6357421875"
"-0,220300888061523";"-0,750599952880293";"0,7353515625"
"-0,223995971679688";"-0,851413700729609";"0,8349609375"
"-0,216178817749023";"-0,950276269577444";"0,9345703125"
"-0,219132873535156";"-1,05028529651463";"1,0341796875"
"-0,2193193359375";"-1,15089653991163";"1,1337890625"
"-0,217221939086914";"-1,2499475851655";"1,2333984375"
"-0,215691452026367";"-1,34887965396047";"1,3330078125"
"-0,21827685546875";"-1,44932582043111";"1,4326171875"
"-0,211976028442383";"-1,54787139035761";"1,5322265625"
"-0,214646942138672";"-1,6471897251904";"1,6318359375"
"-0,21465901184082";"-1,74805196002126";"1,7314453125"
"-0,209754821777344";"-1,84761034324765";"1,8310546875"
"-0,214061218261719";"-1,94805394858122";"1,9306640625"
"-0,212934982299805";"-2,04733642749488";"2,0302734375"
"-0,21328288269043";"-2,14626034721732";"2,1298828125"
"-0,215323455810547";"-2,24657217040658";"2,2294921875"
"-0,216068695068359";"-2,34616710804403";"2,3291015625"
"-0,212792526245117";"-2,44623539038002";"2,4287109375"
"-0,208327056884766";"-2,5438538286835";"2,5283203125"
"-0,209228546142578";"-2,6450976729393";"2,6279296875"
"-0,212839996337891";"-2,74458969943225";"2,7275390625"
"-0,210389190673828";"-2,843520604074";"2,8271484375"
"-0,212484680175781";"-2,94342869892716";"2,9267578125"
"-0,215277816772461";"-3,04354401305318";"3,0263671875"
"-0,21385595703125";"-3,1443452462554";"3,1259765625"
"-0,211178039550781";"-3,24340909719467";"3,2255859375"
"-0,206901107788086";"-3,34187271073461";"3,3251953125"
"-0,210513000488281";"-3,4416108392179";"3,4248046875"
"-0,215495971679688";"-3,54253733530641";"3,5244140625"
"-0,209634979248047";"-3,64091759547591";"3,6240234375"
"-0,211760482788086";"-3,7418429274112";"3,7236328125"
"-0,211059722900391";"-3,84101178497076";"3,8232421875"
"-0,205753143310547";"-3,93966445699334";"3,9228515625"
"-0,210638793945313";"-4,03959862887859";"4,0224609375"
"-0,212100143432617";"-4,14040451869369";"4,1220703125"
"-0,21284326171875";"-4,2403475381434";"4,2216796875"
"-0,210234664916992";"-4,33905888348818";"4,3212890625"
"-0,210324600219727";"-4,43860376253724";"4,4208984375"
"-0,208745330810547";"-4,53754793852568";"4,5205078125"
"-0,215947357177734";"-4,63961716741323";"4,6201171875"
"-0,204327072143555";"-4,7362525947392";"4,7197265625"
"-0,213846145629883";"-4,83784917742014";"4,8193359375"
"-0,213550247192383";"-4,93719801306725";"4,9189453125"
"-0,207388824462891";"-5,03543205559254";"5,0185546875"
"-0,208159957885742";"-5,13601629063487";"5,1181640625"
"-0,216305084228516";"-5,23531949147582";"5,2177734375"
"-0,20761701965332";"-5,3346841596067";"5,3173828125"
"-0,211879684448242";"-5,43534383177757";"5,4169921875"
"-0,207522689819336";"-5,53340883925557";"5,5166015625"
"-0,210287200927734";"-5,63481776043773";"5,6162109375"
"-0,2115859375";"-5,73363155126572";"5,7158203125"
"-0,205973159790039";"-5,83265209570527";"5,8154296875"
"-0,209408843994141";"-5,93410013243556";"5,9150390625"
"-0,213968338012695";"-6,03218050673604";"6,0146484375"
"-0,207065933227539";"-6,13149255514145";"6,1142578125"
"-0,207234298706055";"-6,23090425506234";"6,2138671875"
"-0,207690414428711";"-6,33150851354003";"6,3134765625"
"-0,208349044799805";"-6,43011322245002";"6,4130859375"
"-0,211393676757813";"-6,5299803391099";"6,5126953125"
"-0,211764877319336";"-6,63009472191334";"6,6123046875"
"-0,209438278198242";"-6,7294673062861";"6,7119140625"
"-0,209375991821289";"-6,82914862409234";"6,8115234375"
"-0,210933364868164";"-6,92907022312284";"6,9111328125"
"-0,210517272949219";"-7,02852010726929";"7,0107421875"
"-0,211398895263672";"-7,1282647550106";"7,1103515625"
"-0,20924821472168";"-7,22779566422105";"7,2099609375"
"-0,208360992431641";"-7,32727721333504";"7,3095703125"
"-0,212477111816406";"-7,42843933403492";"7,4091796875"
"-0,21132243347168";"-7,52756092697382";"7,5087890625"
"-0,209601226806641";"-7,62570509687066";"7,6083984375"
"-0,210888565063477";"-7,72612728178501";"7,7080078125"
"-0,2099248046875";"-7,82554782927036";"7,8076171875"
"-0,213263366699219";"-7,92545266449451";"7,9072265625"
"-0,21395393371582";"-8,02521128207445";"8,0068359375"
"-0,216541961669922";"-8,12633614987135";"8,1064453125"
"-0,209331481933594";"-8,22522956877947";"8,2060546875"
"-0,209793121337891";"-8,32480005919933";"8,3056640625"
"-0,209220428466797";"-8,42395704239607";"8,4052734375"
"-0,212361785888672";"-8,52343626320362";"8,5048828125"
"-0,211667602539062";"-8,62357672303915";"8,6044921875"
"-0,212381301879883";"-8,72276164591312";"8,7041015625"
"-0,211694686889648";"-8,82268790155649";"8,8037109375"
"-0,215036056518555";"-8,92181973904371";"8,9033203125"
"-0,212836334228516";"-9,02220420539379";"9,0029296875"
"-0,21207568359375";"-9,1211786493659";"9,1025390625"
"-0,210102645874023";"-9,2215770855546";"9,2021484375"
"-0,215490432739258";"-9,32189635932446";"9,3017578125"
"-0,209872894287109";"-9,41914133727551";"9,4013671875"
"-0,206875198364258";"-9,51951835304499";"9,5009765625"
"-0,214356628417969";"-9,62011888623238";"9,6005859375"
"-0,21276611328125";"-9,71916317939758";"9,7001953125"
"-0,210524673461914";"-9,81883425265551";"9,7998046875"
"-0,209155746459961";"-9,91803780198097";"9,8994140625"
"-0,204543548583984";"-10,0173028185964";"9,9990234375"
"-0,215401351928711";"-10,117738507688";"10,0986328125"
"-0,208668075561523";"-10,2172307670116";"10,1982421875"
"-0,211891677856445";"-10,3166596964002";"10,2978515625"
"-0,215550628662109";"-10,4158949106932";"10,3974609375"
"-0,209207611083984";"-10,5159031227231";"10,4970703125"
"-0,21684765625";"-10,6170577928424";"10,5966796875"
"-0,217049453735352";"-10,71572676301";"10,6962890625"
"-0,212722793579102";"-10,8145931735635";"10,7958984375"
"-0,212788436889648";"-10,9146554023027";"10,8955078125"
"-0,21514274597168";"-11,0142510384321";"10,9951171875"
"-0,209161224365234";"-11,1138382926583";"11,0947265625"
"-0,212684204101562";"-11,2139452248812";"11,1943359375"
"-0,213201904296875";"-11,3137839362025";"11,2939453125"
"-0,213504608154297";"-11,413162574172";"11,3935546875"
"-0,217048370361328";"-11,5131502971053";"11,4931640625"
"-0,215483306884766";"-11,6127897053957";"11,5927734375"
"-0,219799880981445";"-11,7125092074275";"11,6923828125"
"-0,215170455932617";"-11,8117732927203";"11,7919921875"
"-0,211763977050781";"-11,9111398234963";"11,8916015625"
"-0,213537246704102";"-12,0096262544394";"11,9912109375"
"-0,216355346679688";"-12,1111432090402";"12,0908203125"
"-0,212640640258789";"-12,2093791142106";"12,1904296875"
"-0,213151794433594";"-12,3089533299208";"12,2900390625"
"-0,21645036315918";"-12,4081308022141";"12,3896484375"
"-0,207880813598633";"-12,5083057209849";"12,4892578125"
"-0,213764633178711";"-12,608046643436";"12,5888671875"
"-0,216881332397461";"-12,7084422856569";"12,6884765625"
"-0,216634124755859";"-12,8081412985921";"12,7880859375"
"-0,210846328735352";"-12,9074463620782";"12,8876953125"
"-0,215147705078125";"-13,0071304738522";"12,9873046875"
"-0,217761367797852";"-13,1068900227547";"13,0869140625"
"-0,213514495849609";"-13,2059874013066";"13,1865234375"
"-0,212681564331055";"-13,3060989901423";"13,2861328125"
"-0,21721940612793";"-13,4056871756911";"13,3857421875"
"-0,223413635253906";"-13,5067999362946";"13,4853515625"
"-0,21750537109375";"-13,6062344536185";"13,5849609375"
"-0,213041488647461";"-13,7042030692101";"13,6845703125"
"-0,216071426391602";"-13,8036571443081";"13,7841796875"
"-0,216757476806641";"-13,903739862144";"13,8837890625"
"-0,217322372436523";"-14,0024358406663";"13,9833984375"
"-0,213334686279297";"-14,1018079593778";"14,0830078125"
"-0,211122329711914";"-14,2011260613799";"14,1826171875"
"-0,221207855224609";"-14,3021056428552";"14,2822265625"
"-0,220437911987305";"-14,403305016458";"14,3818359375"
"-0,214972351074219";"-14,50081076473";"14,4814453125"
"-0,218089218139648";"-14,602211304009";"14,5810546875"
"-0,21671842956543";"-14,7003820165992";"14,6806640625"
"-0,219131042480469";"-14,8004544898868";"14,7802734375"
"-0,21924641418457";"-14,8993786424398";"14,8798828125"
"-0,214680755615234";"-14,9980001151562";"14,9794921875"
"-0,216616912841797";"-15,0993596762419";"15,0791015625"
"-0,214339797973633";"-15,1974633336067";"15,1787109375"
"-0,218908813476562";"-15,2975553646684";"15,2783203125"
"-0,216349029541016";"-15,3973437845707";"15,3779296875"
"-0,212381408691406";"-15,4972085729241";"15,4775390625"
"-0,216339859008789";"-15,596560202539";"15,5771484375"
"-0,21787971496582";"-15,6964231282473";"15,6767578125"
"-0,218910537719727";"-15,7960522919893";"15,7763671875"
"-0,220841491699219";"-15,8964488655329";"15,8759765625"
"-0,216300567626953";"-15,994543209672";"15,9755859375"
"-0,213909820556641";"-16,0948224365711";"16,0751953125"
"-0,220553955078125";"-16,1955337971449";"16,1748046875"
"-0,221076675415039";"-16,2951406091452";"16,2744140625"
"-0,217047058105469";"-16,3929592818022";"16,3740234375"
"-0,221241485595703";"-16,494220122695";"16,4736328125"
"-0,215925872802734";"-16,5937226265669";"16,5732421875"
"-0,215278945922852";"-16,6930146515369";"16,6728515625"
"-0,21936116027832";"-16,7932771146297";"16,7724609375"
"-0,220653854370117";"-16,8930068612099";"16,8720703125"
"-0,223581420898437";"-16,9937741011381";"16,9716796875"
"-0,221914505004883";"-17,0918572694063";"17,0712890625"
"-0,222956390380859";"-17,1930100768805";"17,1708984375"
"-0,218702255249023";"-17,2910504043102";"17,2705078125"
"-0,222127471923828";"-17,391499131918";"17,3701171875"
"-0,22299397277832";"-17,4905825406313";"17,4697265625"
"-0,221456314086914";"-17,5898615270853";"17,5693359375"
"-0,222927505493164";"-17,6891386508942";"17,6689453125"
"-0,222934005737305";"-17,7896395325661";"17,7685546875"
"-0,223380142211914";"-17,8888794034719";"17,8681640625"
"-0,214695755004883";"-17,9880801588297";"17,9677734375"
"-0,217330612182617";"-18,0871225893497";"18,0673828125"
"-0,215272277832031";"-18,1862581521273";"18,1669921875"
"-0,220105651855469";"-18,2868596166372";"18,2666015625"
"-0,222220092773438";"-18,3879919350147";"18,3662109375"
"-0,215205581665039";"-18,4860657900572";"18,4658203125"
"-0,224560470581055";"-18,5871608555317";"18,5654296875"
"-0,218856002807617";"-18,6857022345066";"18,6650390625"
"-0,221460876464844";"-18,7849141657352";"18,7646484375"
"-0,226241088867187";"-18,8848935067654";"18,8642578125"
"-0,217168365478516";"-18,9837329089642";"18,9638671875"
"-0,2242998046875";"-19,085181877017";"19,0634765625"
"-0,220976058959961";"-19,1840287297964";"19,1630859375"
"-0,224715148925781";"-19,2840695381165";"19,2626953125"
"-0,217673950195312";"-19,3813536316156";"19,3623046875"
"-0,225365036010742";"-19,4828286767006";"19,4619140625"
"-0,222999633789063";"-19,5822529494762";"19,5615234375"
"-0,227703674316406";"-19,6838360279799";"19,6611328125"
"-0,225248779296875";"-19,7814665734768";"19,7607421875"
"-0,219771484375";"-19,8802407830954";"19,8603515625"
"-0,225950958251953";"-19,9811682105064";"19,9599609375"
"-0,222850479125977";"-20,0800839811563";"20,0595703125"
"-0,228308670043945";"-20,1810169965029";"20,1591796875"
"-0,220160552978516";"-20,2800258994102";"20,2587890625"
"-0,215594802856445";"-20,3773714601994";"20,3583984375"
"-0,22542658996582";"-20,4787217080593";"20,4580078125"
"-0,224383895874023";"-20,5783862620592";"20,5576171875"
"-0,230306945800781";"-20,6787399947643";"20,6572265625"
"-0,226621658325195";"-20,7784306257963";"20,7568359375"
"-0,225527954101563";"-20,878791809082";"20,8564453125"
"-0,220926483154297";"-20,9771953523159";"20,9560546875"
"-0,222182907104492";"-21,0762936621904";"21,0556640625"
"-0,219819580078125";"-21,1771577596664";"21,1552734375"
"-0,217488189697266";"-21,2741829454899";"21,2548828125"
"-0,222267990112305";"-21,3760696351528";"21,3544921875"
"-0,222608520507813";"-21,4772541075945";"21,4541015625"
"-0,222375564575195";"-21,5755924582481";"21,5537109375"
"-0,228529937744141";"-21,6752234846354";"21,6533203125"
"-0,219512405395508";"-21,7750407755375";"21,7529296875"
"-0,226137115478516";"-21,8742582947016";"21,8525390625"
"-0,220712310791016";"-21,9737123697996";"21,9521484375"
"-0,224094161987305";"-22,0744721591473";"22,0517578125"
"-0,220053619384766";"-22,172449156642";"22,1513671875"
"-0,224226409912109";"-22,2717113792896";"22,2509765625"
"-0,226293685913086";"-22,3722662776709";"22,3505859375"
"-0,2226552734375";"-22,4717147648335";"22,4501953125"
"-0,218708694458008";"-22,5708559155464";"22,5498046875"
"-0,217942153930664";"-22,6700864732265";"22,6494140625"
"-0,228144149780273";"-22,7697603404522";"22,7490234375"
"-0,222547653198242";"-22,8708609938622";"22,8486328125"
"-0,22415608215332";"-22,9699201881886";"22,9482421875"
"-0,225780731201172";"-23,0681635439396";"23,0478515625"
"-0,227878845214844";"-23,1692120432854";"23,1474609375"
