"File Path: C:\Users\polpo\Desktop\EXPORT\Test Run 14\DAQ- Axial Force; … - (Timed).csv   "
"Test: Amortyzatory_1"
"Test Run: Test Run 14"
"Date: 16.03.2026 11:43:12"
""
""
"Axial Force ";"Axial Displacement ";"Running Time "
"kN";"mm";"sec"
"-0,0387317314147949";"-0,00971104964264669";"0"
"-0,133606643676758";"-0,10942347580567";"0,087890625"
"-0,134594116210938";"-0,209883190109394";"0,1875"
"-0,141728851318359";"-0,311074370983988";"0,287109375"
"-0,1441162109375";"-0,408527790568769";"0,38671875"
"-0,144746826171875";"-0,508682220242918";"0,486328125"
"-0,143994323730469";"-0,606502930168062";"0,5859375"
"-0,143331344604492";"-0,706762191839516";"0,685546875"
"-0,144144302368164";"-0,807868840638548";"0,78515625"
"-0,142722442626953";"-0,905309047084302";"0,884765625"
"-0,145827499389648";"-1,0069040581584";"0,984375"
"-0,143181594848633";"-1,10485823825002";"1,083984375"
"-0,143750442504883";"-1,20535097084939";"1,18359375"
"-0,142797454833984";"-1,30418140906841";"1,283203125"
"-0,143045501708984";"-1,40347983688116";"1,3828125"
"-0,144184844970703";"-1,50478526484221";"1,482421875"
"-0,145740036010742";"-1,6037414316088";"1,58203125"
"-0,141780990600586";"-1,70211691875011";"1,681640625"
"-0,147173538208008";"-1,80362933315337";"1,78125"
"-0,143543792724609";"-1,90301146358252";"1,880859375"
"-0,142988525390625";"-1,99955236166716";"1,98046875"
"-0,143528656005859";"-2,10132985375822";"2,080078125"
"-0,145781616210937";"-2,20110127702355";"2,1796875"
"-0,145147003173828";"-2,29962915182114";"2,279296875"
"-0,144215057373047";"-2,39961058832705";"2,37890625"
"-0,143071411132812";"-2,50011635944247";"2,478515625"
"-0,146209365844727";"-2,59849126450717";"2,578125"
"-0,144842300415039";"-2,69747292622924";"2,677734375"
"-0,144572372436523";"-2,798433881253";"2,77734375"
"-0,146541534423828";"-2,89762369357049";"2,876953125"
"-0,145122940063477";"-2,99513922072947";"2,9765625"
"-0,147816665649414";"-3,09811253100634";"3,076171875"
"-0,144171768188477";"-3,19732795469463";"3,17578125"
"-0,146244049072266";"-3,29367443919182";"3,275390625"
"-0,148422103881836";"-3,39668290689588";"3,375"
"-0,145872665405273";"-3,49482311867177";"3,474609375"
"-0,143265274047852";"-3,5957139916718";"3,57421875"
"-0,141636734008789";"-3,69388400577009";"3,673828125"
"-0,144341979980469";"-3,7949294783175";"3,7734375"
"-0,146439254760742";"-3,89413256198168";"3,873046875"
"-0,151468643188477";"-3,99459898471832";"3,97265625"
"-0,14544856262207";"-4,09507611766458";"4,072265625"
"-0,144817153930664";"-4,19273460283875";"4,171875"
"-0,146281158447266";"-4,29096585139632";"4,271484375"
"-0,14303889465332";"-4,39113704487681";"4,37109375"
"-0,147307083129883";"-4,49210498481989";"4,470703125"
"-0,146080291748047";"-4,59274696186185";"4,5703125"
"-0,145890777587891";"-4,69078356400132";"4,669921875"
"-0,14863786315918";"-4,79090539738536";"4,76953125"
"-0,146422500610352";"-4,89003257825971";"4,869140625"
"-0,1452568359375";"-4,99086873605847";"4,96875"
"-0,147050704956055";"-5,08944038301706";"5,068359375"
"-0,146867324829102";"-5,19015919417143";"5,16796875"
"-0,143829040527344";"-5,28840161859989";"5,267578125"
"-0,14601676940918";"-5,38764987140894";"5,3671875"
"-0,143892227172852";"-5,48780430108309";"5,466796875"
"-0,145349685668945";"-5,58751029893756";"5,56640625"
"-0,145245010375977";"-5,68673433735967";"5,666015625"
"-0,146489715576172";"-5,78592484816909";"5,765625"
"-0,147835586547852";"-5,88608253747225";"5,865234375"
"-0,146312286376953";"-5,98643580451608";"5,96484375"
"-0,150099990844727";"-6,08579907566309";"6,064453125"
"-0,150493850708008";"-6,18631299585104";"6,1640625"
"-0,150218307495117";"-6,28792541101575";"6,263671875"
"-0,149877304077148";"-6,38529844582081";"6,36328125"
"-0,150295562744141";"-6,48363959044218";"6,462890625"
"-0,149995681762695";"-6,58458052203059";"6,5625"
"-0,150767272949219";"-6,68519968166947";"6,662109375"
"-0,146037994384766";"-6,7825959995389";"6,76171875"
"-0,148162704467773";"-6,88200676813722";"6,861328125"
"-0,146205215454102";"-6,98158564046025";"6,9609375"
"-0,14953678894043";"-7,082165684551";"7,060546875"
"-0,146335952758789";"-7,18178693205118";"7,16015625"
"-0,14707795715332";"-7,28098303079605";"7,259765625"
"-0,151569107055664";"-7,38105643540621";"7,359375"
"-0,149977584838867";"-7,48203694820404";"7,458984375"
"-0,148322555541992";"-7,57954735308886";"7,55859375"
"-0,148662689208984";"-7,68189551308751";"7,658203125"
"-0,148935134887695";"-7,78018776327372";"7,7578125"
"-0,14667219543457";"-7,87970796227455";"7,857421875"
"-0,148710144042969";"-7,97982327640057";"7,95703125"
"-0,149552490234375";"-8,08050949126482";"8,056640625"
"-0,151986862182617";"-8,17899871617556";"8,15625"
"-0,149383422851563";"-8,27854685485363";"8,255859375"
"-0,149676651000977";"-8,37904494255781";"8,35546875"
"-0,151365905761719";"-8,47762729972601";"8,455078125"
