"File Path: C:\Users\polpo\Desktop\EXPORT\Test Run 20\DAQ- Axial Force; … - (Timed).csv   "
"Test: Amortyzatory_1"
"Test Run: Test Run 20"
"Date: 16.03.2026 12:00:45"
""
""
"Axial Force ";"Axial Displacement ";"Running Time "
"kN";"mm";"sec"
"-0,110583885192871";"-0,0598495462327264";"0,037109375"
"-0,178681777954102";"-0,157613831106573";"0,13671875"
"-0,246227920532227";"-0,253226404311135";"0,236328125"
"-0,262130096435547";"-0,354597519617528";"0,3359375"
"-0,254177215576172";"-0,452960084658116";"0,435546875"
"-0,252929122924805";"-0,553041812963784";"0,53515625"
"-0,248185791015625";"-0,65267673926428";"0,634765625"
"-0,246149765014648";"-0,751699670217931";"0,734375"
"-0,245908813476563";"-0,85226574447006";"0,833984375"
"-0,244902359008789";"-0,951651658397168";"0,93359375"
"-0,243981414794922";"-1,05100579094142";"1,033203125"
"-0,242346313476562";"-1,15057139191777";"1,1328125"
"-0,244816299438477";"-1,25052197836339";"1,232421875"
"-0,243004165649414";"-1,3504212256521";"1,33203125"
"-0,239447418212891";"-1,44783302675933";"1,431640625"
"-0,243584945678711";"-1,54948735143989";"1,53125"
"-0,244978088378906";"-1,64876226335764";"1,630859375"
"-0,245908218383789";"-1,74802483525127";"1,73046875"
"-0,242133346557617";"-1,84764014557004";"1,830078125"
"-0,241530258178711";"-1,94796896539629";"1,9296875"
"-0,240672698974609";"-2,04748683609068";"2,029296875"
"-0,245285354614258";"-2,14884406886995";"2,12890625"
"-0,240501815795898";"-2,24729743786156";"2,228515625"
"-0,247644546508789";"-2,34610796906054";"2,328125"
"-0,240272048950195";"-2,44640838354826";"2,427734375"
"-0,244688781738281";"-2,54567363299429";"2,52734375"
"-0,242572265625";"-2,64642597176135";"2,626953125"
"-0,240871520996094";"-2,74574919603765";"2,7265625"
"-0,241312927246094";"-2,84477905370295";"2,826171875"
"-0,236427398681641";"-2,94378981925547";"2,92578125"
"-0,242571319580078";"-3,04331164807081";"3,025390625"
"-0,239957962036133";"-3,14389495179057";"3,125"
"-0,241048568725586";"-3,24374856427312";"3,224609375"
"-0,238347595214844";"-3,34279262460768";"3,32421875"
"-0,238644760131836";"-3,4406331833452";"3,423828125"
"-0,243996017456055";"-3,54413292370737";"3,5234375"
"-0,245405792236328";"-3,64357209764421";"3,623046875"
"-0,240969573974609";"-3,7409239448607";"3,72265625"
"-0,243382614135742";"-3,84120433591306";"3,822265625"
"-0,239708068847656";"-3,9410786703229";"3,921875"
"-0,243505401611328";"-4,04094811528921";"4,021484375"
"-0,240782669067383";"-4,13995794951916";"4,12109375"
"-0,241767456054687";"-4,23977896571159";"4,220703125"
"-0,240435592651367";"-4,33869380503893";"4,3203125"
"-0,244809967041016";"-4,43938979879022";"4,419921875"
"-0,241496063232422";"-4,53815050423145";"4,51953125"
"-0,243173156738281";"-4,63809305801988";"4,619140625"
"-0,243171432495117";"-4,7380612231791";"4,71875"
"-0,241128860473633";"-4,83599584549665";"4,818359375"
"-0,245117156982422";"-4,93754539638758";"4,91796875"
"-0,241828475952148";"-5,03615150228143";"5,017578125"
"-0,23691780090332";"-5,13448799028993";"5,1171875"
"-0,247759765625";"-5,23607665672898";"5,216796875"
"-0,243655807495117";"-5,33669395372272";"5,31640625"
"-0,24557585144043";"-5,43459597975016";"5,416015625"
"-0,24568913269043";"-5,53583400323987";"5,515625"
"-0,242318603515625";"-5,63416117802262";"5,615234375"
"-0,244565444946289";"-5,7339146733284";"5,71484375"
"-0,240804122924805";"-5,83357643336058";"5,814453125"
"-0,24757014465332";"-5,93399349600077";"5,9140625"
"-0,240918014526367";"-6,03220798075199";"6,013671875"
"-0,244224609375";"-6,1325142160058";"6,11328125"
"-0,244307800292969";"-6,23300531879067";"6,212890625"
"-0,246262908935547";"-6,33188476786017";"6,3125"
"-0,241898010253906";"-6,43096724525094";"6,412109375"
"-0,242537017822266";"-6,53186533600092";"6,51171875"
"-0,240045654296875";"-6,63000298663974";"6,611328125"
"-0,246774795532227";"-6,72916695475578";"6,7109375"
"-0,244836944580078";"-6,83088973164558";"6,810546875"
"-0,244109268188477";"-6,92900642752647";"6,91015625"
"-0,244900421142578";"-7,02901231124997";"7,009765625"
"-0,245364364624023";"-7,1299122646451";"7,109375"
"-0,251316787719727";"-7,22994422540069";"7,208984375"
"-0,242667327880859";"-7,32743879780173";"7,30859375"
"-0,246435241699219";"-7,42838112637401";"7,408203125"
"-0,246531387329102";"-7,52681167796254";"7,5078125"
"-0,238126983642578";"-7,62470113113523";"7,607421875"
"-0,246672988891602";"-7,72628234699368";"7,70703125"
"-0,243695220947266";"-7,82683957368135";"7,806640625"
"-0,2408408203125";"-7,92432948946953";"7,90625"
"-0,246057266235352";"-8,02557356655598";"8,005859375"
"-0,245048309326172";"-8,12434684485197";"8,10546875"
"-0,246898254394531";"-8,22562724351883";"8,205078125"
"-0,242275543212891";"-8,32416769117117";"8,3046875"
"-0,244864440917969";"-8,42298939824104";"8,404296875"
"-0,249867446899414";"-8,52394290268421";"8,50390625"
"-0,244271362304688";"-8,62268172204494";"8,603515625"
"-0,245588363647461";"-8,72217677533627";"8,703125"
"-0,244006729125977";"-8,82307905703783";"8,802734375"
"-0,244967727661133";"-8,92225187271833";"8,90234375"
"-0,246988372802734";"-9,02181584388018";"9,001953125"
"-0,246748092651367";"-9,12155024707317";"9,1015625"
"-0,249502517700195";"-9,22119896858931";"9,201171875"
"-0,247675933837891";"-9,32138133794069";"9,30078125"
"-0,246531951904297";"-9,42114181816578";"9,400390625"
"-0,247984664916992";"-9,51979029923677";"9,5"
"-0,251358840942383";"-9,62101202458143";"9,599609375"
"-0,251659545898438";"-9,71939414739609";"9,69921875"
"-0,251679748535156";"-9,8202945664525";"9,798828125"
"-0,246421859741211";"-9,91836749017239";"9,8984375"
"-0,251643096923828";"-10,0192064419389";"9,998046875"
"-0,246713928222656";"-10,117425583303";"10,09765625"
"-0,252772064208984";"-10,21892670542";"10,197265625"
"-0,246492340087891";"-10,3161372244358";"10,296875"
"-0,247694274902344";"-10,417920537293";"10,396484375"
"-0,253487442016602";"-10,516800917685";"10,49609375"
"-0,251996490478516";"-10,6168063357472";"10,595703125"
"-0,251004638671875";"-10,7152760028839";"10,6953125"
"-0,25050260925293";"-10,8161242678761";"10,794921875"
"-0,249368118286133";"-10,9147606417537";"10,89453125"
"-0,251769180297852";"-11,0143003985286";"10,994140625"
"-0,250466949462891";"-11,1150359734893";"11,09375"
"-0,252139953613281";"-11,215565726161";"11,193359375"
"-0,249969940185547";"-11,3136013969779";"11,29296875"
"-0,252377334594727";"-11,4144617691636";"11,392578125"
"-0,24920751953125";"-11,5122832357883";"11,4921875"
"-0,254251541137695";"-11,6126770153642";"11,591796875"
"-0,252873275756836";"-11,7119085043669";"11,69140625"
"-0,25032746887207";"-11,8123283609748";"11,791015625"
"-0,248478561401367";"-11,91077940166";"11,890625"
"-0,253127151489258";"-12,0106656104326";"11,990234375"
"-0,256218719482422";"-12,1110742911696";"12,08984375"
"-0,254915679931641";"-12,2105795890093";"12,189453125"
"-0,255192779541016";"-12,3110692948103";"12,2890625"
"-0,256486602783203";"-12,4095901846886";"12,388671875"
"-0,251682754516602";"-12,5078465789557";"12,48828125"
"-0,259421661376953";"-12,6085849478841";"12,587890625"
"-0,255539031982422";"-12,7090886235237";"12,6875"
"-0,257393981933594";"-12,8072835505009";"12,787109375"
"-0,25747509765625";"-12,9084698855877";"12,88671875"
"-0,251960098266602";"-13,0066722631454";"12,986328125"
"-0,255358642578125";"-13,1061160936952";"13,0859375"
"-0,253278076171875";"-13,206522911787";"13,185546875"
"-0,257452545166016";"-13,3067881688476";"13,28515625"
"-0,256949493408203";"-13,406396843493";"13,384765625"
"-0,255799835205078";"-13,5052902624011";"13,484375"
"-0,257601318359375";"-13,6054744943976";"13,583984375"
"-0,259683349609375";"-13,7057928368449";"13,68359375"
"-0,256627685546875";"-13,8050829991698";"13,783203125"
"-0,258880523681641";"-13,9046544209123";"13,8828125"
"-0,258587860107422";"-14,00285679847";"13,982421875"
"-0,254629287719727";"-14,1029926016927";"14,08203125"
"-0,258033660888672";"-14,2022911459208";"14,181640625"
"-0,264175415039063";"-14,3032558262348";"14,28125"
"-0,260370178222656";"-14,4027872011065";"14,380859375"
"-0,259542449951172";"-14,5020941272378";"14,48046875"
"-0,256861114501953";"-14,6005898714066";"14,580078125"
"-0,262282409667969";"-14,7013431414962";"14,6796875"
"-0,261414459228516";"-14,8013755679131";"14,779296875"
"-0,259956146240234";"-14,9001004174352";"14,87890625"
"-0,261017303466797";"-15,0002175942063";"14,978515625"
"-0,263030853271484";"-15,0991771370173";"15,078125"
"-0,260994018554688";"-15,2002349495888";"15,177734375"
"-0,260410034179687";"-15,299984253943";"15,27734375"
"-0,264973571777344";"-15,4003472998738";"15,376953125"
"-0,2599501953125";"-15,498555265367";"15,4765625"
"-0,262264923095703";"-15,598357655108";"15,576171875"
"-0,26158251953125";"-15,6963802874088";"15,67578125"
"-0,262813934326172";"-15,7978627830744";"15,775390625"
